reviewId,user,review_text,rating,thumbs_up,reviewCreatedVersion,appVersion,review_date,replyContent,repliedAt
7cd20219-d7d5-4fa2-9705-9d3e3e3da556,Kira Kira,"Aplikasi terbaik, sangat berguna, tidak ada bugnya, tidak force close, dan upload data selalu lancar tanpa halangan. Terimakasih sirekap, kamu sangat membantu dan mempermudah pekerjaan KPPS🙏🏻🙏🏻☺️",1,0,2.48,2.48,2024-02-17 17:31:53,,
faecc2c8-4ea0-455e-b286-9ee73e4aa57b,Retno Wulandari,"Diminta update dari versi 2.71 ke versi 2.73 tetap tidak bisa, bisa khah membuat aplikasi yang sudah sempurna ini untuk kegiatan negara masa bermasalah terus. Jangan sampai seperti pilpres tidak bisa dipakai.",1,0,,,2024-11-15 19:49:47,,
a82f1f78-eea5-4cc7-a4a6-838bf4de6367,Berita Merasi,"Error terus..untuk urusan negara mbok ya buat aplikasi yg paten. Kalo gak mampu buat,beli dgn pengembang yg berpengalaman. Apk game yg berat aja lancar jaya..lha ini cuma scan foto aja kok sering log out sendiri... Sedihhh...",2,1,2.32,2.32,2024-02-04 04:03:43,,
654d76a5-1265-4683-8899-9e1081f4ecc0,Yt Gendar,Sangat tidak layak digunakan. Banyak masalah dan banyak error. Kita tunggu pada 14 February 2024 Nanti akankah lancar atau malah sebaliknya akan banyak sekali masalah saat digunakan secara bersamaan nantinya.,1,0,2.32,2.32,2024-02-06 13:01:01,,
a9ab1230-c705-4435-979e-725a22cc1f90,Fadilah M,Sepertinya apk nya belum siap louncing tp sudah keburu di publis jadinya pada susah connect dan invalid terus menerus. Sebaiknya harus disiapkan matang2 1 bulan atau 2 bulan sblum pemilu. Ini udah mau seminggu semua pada komplain karna apk nya keseringan gangguan dan blum siap,3,0,2.30,2.30,2024-02-06 15:20:55,,
47471d70-d5c5-4e3b-ab18-6fbe914f3ac6,khaudil hehe,"Untuk user interface ini sudah bagus, yang menjadi masalah hanyalah servernya saja, acara pemilihan umum belum di mulai namun server selalu sibuk dan penuh, ini masalah yang sangat mengerikan jika terus berlanjut. mohon agar segera memperbarui server dengan yang lebih kuat.",3,0,,,2024-02-01 08:12:57,,
636c2880-d327-440b-85b0-06e8f3b87321,Eka Putri,"Maintenance, Ketidak jelasan Panduan, Server tidak bisa diakses, Banyak Miss dalam registrasi dan Validasi yang berbelit berbelit. Apakah app ini akan tetap bisa diakses dengan lancar saat nanti terjadi peng input an data secara besar besar an? Diperbaiki kembali sebelum waktunya.",1,0,,,2024-01-30 13:00:48,,
8e2dad41-a0da-4c58-ae93-0c518bf9d964,Siti Rhodliyah,"Saya merasa kesusahan untuk login diaplikasi ini, dr 1 hari yg lalu smpai skrng masih blum bisa login.. Saran kalau memang aplikasi ini susah digunakan sebaiknya lebih ditingkatkan lgi kualitasnya apalagi ini untuk pemilu kelas presiden",1,0,2.32,2.32,2024-02-06 01:48:01,,
ace8ce1e-0fde-4303-9cb0-22feebac3ab9,YTSalafy,"Aplikasi buruk, error' terus , harusnya aplikasinya disiapkan jauh-jauh hari, giliran udah mepet gini malah error', bukannya mempermudah tapi malah mempersulit. Niat gak sihh",1,0,2.32,2.32,2024-02-04 21:39:45,,
84848e7e-884a-418b-8057-eb9e744ac908,Atta Warsita,"Mohon maaf sebelumnya untuk pihak aplikasi dan pihak pengembang. Kalo bikin aplikasi tolong lah jgn setengah2, jgn tanggung, apalagi aplikasi untuk kepentingan negara. Semua pihak disuruh kerja maksimal, disuruh kerja cepat. Tapi dari pihak aplikasi sendiri tidak bagus, server tidak memadai bagaimana mau kerja maksimal kalo seperti itu terus. sekali lagi tolong buat pihak pengembang untuk server lebih ditingkatkan dan aplikasi jangan tanggung2. menyusahkan orang.",1,0,2.48,2.48,2024-02-16 08:32:13,,
6b8356f2-c138-486b-b0eb-e4766bb463db,Abellia Fanny Aldeta,"kalau belum siap bikin aplikasi sirekap yang bisa dipake seluruh indonesia, kayaknya ga perlu sok-sokan ngeonline-in data pemilu deh. Ini ngehambat banget, buat loginnya aja susah bener dah. kemaren udah masuk ke aplikasinya, abis update, passwordnya tbtb gabisa dipake. terus dapat intruksi, kalau ada password baru. NGAPAIN SIH. ngaco bener. ngapain tukar-tukar pw segala sih??? UDAH TAU LOGINNYA SUSAH BJIRRR. nyebelin banget, ngerepotin jadinya tau ga si.",1,43,2.30,2.30,2024-02-01 23:46:26,,
6bfa8da6-e7a3-4345-b4f0-acabde234f88,Alvin Bangun,"Bingung sama apk ini Mau liat detail gambar yg difoto malah gagal di akses dibilang periksa koneksi internet Padahal saya pakai wifi dan saya coba buka Youtube kenceng gak ngelag Lain kali klo apk ini gak bisa membantu yudh jangan dipaksa kali Perbaiki masalah"" yg terjadi pada apk ini jangan asik update"" aja",1,0,2.48,2.48,2024-02-15 23:14:40,,
4539efc8-7bcc-4911-bcd5-309631ba4d35,jemm brader,Tolonglah lebih dimantapkan lagi kalo membuat aplikasi biar tidak membuat pusing dan buang² waktu untuk pengguna nya. Pemilihan sekarang terlalu banyak tuntutan ini itu tapi sistem nya aja begini. SEGERA PERBAIKI,3,1,2.30,2.30,2024-02-01 13:08:23,,
cd7d40e1-e385-4e19-9cba-80c2ff985129,Fernando Kaban,"Tolong dibuat kamera seperti di kelola daftar hadir, bisa memfokuskan dan kecerahan warna, biar bisa auto fokus. Di foto presiden dan lain lain tidak seperti demikian. Ini aplikasi alat bantu atau alat mempersulit kerja .🙏 Ini anggarannya pasti besar🙏",1,0,2.32,2.32,2024-02-09 13:47:32,,
4f585bc9-121e-4913-9796-68d61cc2f1f5,Linggo Duta,"Sekelas aplikasi negara, yg butuh juga negara, kok sampe separah ini troublenya, dari awal emang udah ga yakin sama server dan aplikasi di negara zimbabwe ini. Aplikasi yg mantap, sangat aman, cepat dan akurat top sirekap sangat memuaskan😍😍😍😘😘😘",1,0,,,2024-02-03 17:47:56,,
01b422ac-5abc-4e92-bb04-2f8a8fc99371,Maha Lina,"Aplikasi ini suka berubah yang difoto apa yang keluar apa, hasil bisa diedit kesannya hasil pemilu bisa diotak-atik kurang bagus ini aplikasi, banyak lelet loading lama.",1,7,2.48,2.48,2024-02-16 17:50:39,,
3510ac70-a31a-4b88-8c4e-c5dfd873d668,Dina Safitri,"Aplikasi udh bolak balik instal,,.gagal terus mendapatkan kunci digital....aplikasi y blm fux udh diluncurin....menyusahkan operatir si rekap...hp ku ram 8 gb penyimpanan 256gb....ttp aja ga bsa...",1,19,2.25-STG,2.25-STG,2024-01-30 08:36:45,,
456c1846-3935-41da-97bb-b62c72a6f4cb,Asep Awaludin,"Aplikasinya mungkin ok,, tapi servernya yang receh,, bolak balik instal ulang hapus histori tetepa aja susah masuk,,, tolong lah ini digunakan di seluruh indonesia servernya yang gahar gituh jangan buat naik darah yang pake.",1,51,2.25-STG,2.25-STG,2024-01-29 07:54:17,,
8b015ba1-d567-458a-8ecd-72d168e9ce72,Arifin Taufiq,"tolong kalau pakai aplikasi server hrs siap, pakai sirekap justru menghambat proses perhitungan, kalau blm siap mending gak usah, dan parahnya gak semua tipe hp bisa lancar, hpku redmi 9T hasil kamera dr C-hasil sgt buruk resolusi rendah, posisi sirekap sbnrnya sbg apa sih?",1,0,2.41,2.41,2024-02-16 17:26:09,,
e25c0f32-11a4-4ad3-b004-e3182c63c559,Denz Rafli,"Mohon diperbaiki lagi aplikasinya coalnya banyak kendala di lapangan, saya sendiri terkendala akun keluar sendiri pas mau masuk lagi tidak bisa gagal terus karna aplikasi ini tidak semua hp android bisa menggunakan aplikasi ini meskipun ram hp sudah memadai",1,0,2.32,2.32,2024-02-08 20:22:35,,
fe1e080b-3e37-4a96-a5f4-02af06d91558,Widya Ningrum,Mohon diperhatikan lagi untuk developer apabila dalam membuat aplikasi harap diuji coba dulu. Ini sudah 3 hari coba login tapi tetep tidak bisa masuk. Mau disalahkan jaringan juga tidak bisa. Untuk buka aplikasi lain lancar tapi buka aplikasi ini sulit.,1,0,2.32,2.32,2024-02-07 11:41:08,,
f80c9724-b5d9-4aa4-af81-0d10fe7715be,Arkana Abi wicaksana,"Ini ntah aplikasinya yang buruk atau hpnya yg buruk ya. Sudah berulang kali di instal tetap aja msh gak bisa login Selalu yang muncul ""terjadi kesalahan dalam penyiapan perangkat""",1,1,2.30,2.30,2024-02-01 06:38:40,,
96e191ca-8236-4dea-95e5-4569478633b9,iqsam peryoga,Aplikasi masih banyak bug.. Sedangkan penghitungan suara tinggal 2 hari lagi. Masih ada detail jumlah suara yg error dan tidak bisa di edit/disesuaikan dgn foto.,2,0,,,2024-02-12 05:56:16,,
df2ffe97-bfe9-4eae-907d-8d757eca9416,bertosoediro sastrodirojo,"Mohon maaf kasih bintang 1 karena mungkin sudah hampir pelaksanaan aplikasi belum siap, beberapa ada yg bisa dan belum sehingga kesempatan untuk mencoba bagi yg belum bisa masuk aplikasi sangat disayangkan tujuannya untuk mempermudah tetapi selalu ada kendala. Mungkin bisa dibuat jauh hari 2 tahun sebelumnya sehingga bisa diujikan, dan semoga ada update terbaru 😴",1,0,2.32,2.32,2024-02-09 21:14:46,,
78d45ea4-8397-4c07-8cd0-532207d9f55c,Iska 22,"Apakah ada sepesifikasi hp yg bisa menggunakan aplikasi ini, karna msh banyak yg tdk bisa membuka/menggunakan aplikasi ini. Itu dikarenakan sistem atau memang jenis hp android tertentu saja yg bisa membuka, mohon jawaban/solusi dri yg sudah bisa",1,0,2.41,2.41,2024-02-10 14:37:08,,
a27e79d0-b0d0-4b5c-a69c-6f0c25f50144,samuel david,"aplikasi masih belum siap untuk pengguna jadi sulit untuk bisa mengerti mekanisme pemakaian aplikasinya. setelah update saja masih ada masalah, padahal sebelum update sudah bisa login, setelah update malah tidak bisa login lagi. #kecewa",1,0,2.32,2.32,2024-02-05 09:13:39,,
815b18ed-f381-4f27-b91e-8af048e1e380,Locong Tegonk,mohon maaf untuk developer tolong masalah login di perbaiki lg dan masalah pengunggahan data. ini tinggal hitungan hari aplikasi harus di gunakan.. mungkin ini bertujuan memudahkan tetapi bisa jadi malah merepotkan sirekap.. tolong perbaiki bug dan masalah server.. ini aplikasi di gunakan sirekap seluruh Indonesia..,2,0,2.17-STG,2.17-STG,2024-02-09 04:24:39,,
b6c18822-6de8-44e5-961b-06db474aab9b,Alya Nurhaliza,"ini kenapasih kok invalid username dan password, dari kemaren kaya gitu terus. uda coba pasang ulang ttp gabisa,hapus cache tetep gabisa. ini dana buat pengembangan dikorupsi apa gimana? aplikasi tingkat kpu aja jelek bgt",1,1,2.32,2.32,2024-02-06 11:36:00,,
8023d613-4f67-47e8-a2fb-e93c361fd12f,Irwan Herdiansyah,"Kualtas gambar hasil jepretan Sirekap jadi blur atau tidak jelas, padahal hasil kamera bawaan sangat jelas. Perbaiki lagi agar hasil jempretan tidak burik",1,1,,,2024-02-07 16:35:03,,
104bb27b-134f-40d5-9644-0d1ca3abdb3a,Haris Saputra,"Ini gimana ceritanya sih? Waktu udh mepet, apk ga bs d gunakan. Minta update, giliran di update malah nolak mulu.. Klu apk belum mateng mending ga usah di luncurkan apalagi hrs digunakan. Tolonglah.. Jgn mempersulit pekerjaan. Udah lah... Manual msh lbh baik.. Hapus aja apk ini. Makasih.",1,0,,,2024-11-15 12:46:53,,
aeb0ba8a-426b-4265-973e-e9e1c0252783,Parade Ardiyanto,"Bagian kamera g ada pengisian cahaya, waktu hitung malam menyusahkan. Pengaturan garis saat akan melakukan crop juga sangat susah ditarik, bagian ppwp hal 2 g bisa dimanual, menghitung sendiri",1,0,2.41,2.41,2024-02-16 16:56:46,,
dfd20df1-2746-4b08-abae-1dd71e321b8c,Albakhul Musli,Ini kenapa yaa app nyaa kok ga bisa masuk.. Muncul tulisan pastikan anda terhubung dengan jaringan internet.. Pdhl saya terhubung wifi dan bisa memberi ulasan ini tapi kok buka app tudak bisa..?,3,1,2.32,2.32,2024-02-06 11:54:32,,
a491fb4c-a857-4db8-9b10-bafb3ca560ed,Novi,"Aplikasinya gak bisa diakses lagi. Sudah mengikuti proses dari awal tapi terhenti saat inisialisasi, gak bisa inisialisasi. Sekarang malah gk bisa log in sama sekali katanya user name/password invalid.",1,0,2.30,2.30,2024-02-03 08:56:01,,
e6b5bce6-f3d2-44f1-ab03-3909245a380d,Heri Hermawan,"Apk nya banyak (-) nya, jangan kalah ama apk game yg bnyk di mainkan onlen bareng ga nge lag dan nge bug meski kadang ada jg yg bikin apk game nya cepet atasi ny, kan pastinya apk sirekap ni difasilitasi pemerintah jgn kalah ama apk yg lain, bnyk kendala dan masalah cepat atasi yaa 🙏 dann semoga apk ni dipakai ny mudah tidak bikin ribet dan gajelas bgt.",1,0,2.32,2.32,2024-02-06 12:58:03,,
50bab5e2-0349-45b6-8090-64702940d79c,Taupik hidayat,"Sudah capek2 ngrjain si rekap berhasil semua terkirim ke server nya, eh pas di cek di informasi hitung kpu datanya belum muncul. Tapi yg ngerjain manual ngirim pdf data nya udah muncul. Ini sebeberya data sirekap sinkron gak dengan kpu?",1,0,2.41,2.41,2024-02-16 13:56:13,,
8c0fe56a-77e5-46c2-8400-a19798f113eb,Edin Manchester,"Pemilu sebentar lagi... Sedangkan aplikasi nya mau dpake..tapi sampe skrg gak bisa log in,eror kah,inisialilasi kah, padahal hp versi 10 ram 8/128 apalagi yg gak support nya... Pusing",2,1,2.32,2.32,2024-02-03 21:18:33,,
a506b2d2-25c8-40fd-bd6d-736675cc7615,Wahyudi Adyanto,"Sepertinya pemerintah belum siap merangkai server untuk satu negara,keterangan yang muncul hanya server error,mungkin server harusnya di cluster per kab/kota,biar gak mampet karena kebanyakan yang masuk dalam satu waktu",2,0,2.30,2.30,2024-02-01 21:50:42,,
a0d59634-3dec-4f5e-b90f-151047626c33,Asyifa Nur Azizah,"Kenapa sulit bgt buat login, pas nyoba pertama kali gagal gk bisa suruh ulangi dibagian inisialisasi. Nyoba kedua kali malah bagian username dan password nya yg salah mulu",1,0,2.32,2.32,2024-02-05 23:34:10,,
1662c9fb-5ddd-4eae-860e-e2967ed22727,Doremi fasoL,"Pas hari h malah terpental terus ga bisa upload apa"" cuma bisa daftar nama orang aja , aneh bikin pusing , sinyal dihp jaringan penuh data masih ada 20gb, tapi pas upload gagal terus , ada tulisannya silahkan refres data trus silahkan upload kembali trus muter disitu aja terus",1,103,2.41,2.41,2024-02-15 12:44:10,,
965ce012-2c79-4c26-84a1-1c740b2bbe94,Mr. R Gea,"Saran untuk pengembang (developer) aplikasi : 1. Sediakan Grid untuk pengambilan foto. 2. Garis pinggir untuk penyesuaian tepi halaman, agar lebih tebal dan berwarna jelas (terang) 3. Opsi edit angka yg salah pada semua halaman, khususnya halaman 2 untuk PPWP agar dipastikan ada. 4. Kemampuan membaca gambar agar ditingkatkan. 5. Yang paling penting : Kapasitas server tingkatkan agar tidak mengalami error saat digunakan secara bersamaan pada tanggal 14 nanti. Terimakasih.",4,2,2.32,2.32,2024-02-07 14:50:48,,
0cc5a017-3324-4864-ad7e-408a676e026a,Isyraf Danis,Ada yang sama gak sih pada saat mau foto form c tiba tiba aplikasi keluar sendiri ? sampe sekarang saya tidak bisa melakukan simulasi karena pada saat mau foto hasil C aplikasi keluar sendiri. Tolong dong ditingkatin lebih baik apalagi ini h-6. Gimana mau mempercepat kegiatan kalau aplikasinya juga seperti ini sama sekali tidak berubah,1,0,,,2024-02-08 21:39:37,,
2f1e1d80-1b8a-4499-ba9f-c7385b269503,Mohammad Ramadhoni,"Jujur, kalo bisa kasih bintang -100, bakal gue kasih tu. Aplikasi ini ya literally kek aplikasi buatan 1 bulan kerja diburu buru banget, taukan skala nasional gimana? Harusnya udah ada antisipasi dong, kejadian tanggal 14 Februari semalam beneran sangat tragis, aplikasi g bisa pake, bahkan buat login sja butuh waktu yg tak terhingga. I talk about fact cause im one the user this app. Next time belajar dulu dari kejadian sebelumnya, ini buat aplikasi yg katanya udah dipake 2019 kek apa ntah.",1,2,2.41,2.41,2024-02-15 11:53:33,,
bbcce4ed-498a-44c0-ae2c-78f437fb65a8,ZenALFA Satya,"Aplikasi sampah. Ai di setting dan didesain utk Mendongkrak suara paslon 02. Jelas sekali ketika sudah dipindai dari angka 074 tiba² jadi 748, dari angka 082 jadi 882. Lucu nya Markup suara itu terjadi hanya pada paslon 02. Kpu bisa jelaskan ke publik bagaimana itu bisa terjadi????",1,0,2.48,2.48,2024-02-16 17:52:43,,
bebdc26d-77fd-4a95-bda9-d812ea32b9fb,Muhammad ihsan Farazi,Update terbaru malah ngk bisa loginkan pake id pass yg sama dengan sebelumnya kan aneh aplikasinya.. Tolong masih bnyk bug.. Klo ngk bisa digitalisasi ngk usah dipaksakan,1,4,2.30,2.30,2024-01-31 18:57:55,,
9904aa37-7300-4a39-ad57-d0607fb23ea8,Hidayat Setaman,"pada menu kamera ,,tidak ada settingannya . HP sya tiba2 mode jarak 0.5 setiap kali mau memfungsikan kameranya . Al Hasil foto jadi tidak jelas dan tidak terbaca sistem dengan benar .",2,0,2.32,2.32,2024-02-08 23:56:05,,
0b53a5ba-a39f-487e-a3c5-e68c5e5718a7,Deni Fahrudin,"Buat Hp yg suport ultrawide, kenapa harus ke kamera ultrawide sih pas menjalankan apk nya. Padahal kan bisa kamera utama yg lumayan jernih. Mohin di perbaiki lagi bug bug seperti ini.",1,0,2.41,2.41,2024-02-10 19:34:13,,
81bde878-ca08-41f3-a007-f8002954cc59,Ernawati Surono,"Aplikasi yang benar2 mempersulit kerja orang. Jaringan terus yang disalahkan, padahal untuk aplikasi lain bisa digunakan. WIFI sudah, data seluler sudah, HP sudah yg android lumayan baru.... ini namanya nyusahin orang.",1,0,,,2024-02-06 23:27:40,,
3946a2aa-db9b-4488-a28c-a261c2380f62,Movie Class 21,"Aplikasi yang buruk, ini developer/programmernya kurang dana apa ya? H-6 masih banyak bug dan gak semua device bisa, walaupun proc dan ram mumpuni.",1,0,2.32,2.32,2024-02-08 19:27:05,,
5c8d811f-fc66-4b69-b074-4983d6aa19fe,Call Back2,"Aplikasinya belum siap untuk pemilu tahun ini, masih banyak banget kekurangannya bukanya mempermudah tapi mempersulit, semoga pemilu kedapannya aplikasinya lebih memadai lagi dan sudah benar benar siap",1,0,2.41,2.41,2024-02-11 12:35:52,,
c534c60f-3a42-4ae2-b814-e308f87e8135,rus manto,"waktu versi 2.30 saya sudah login. kenapa ketika veri baru membuat saya terkeluar😑 bagus rasanya jika pemilihan tahun ini menggunakan IT , tapi tolong bapak yang membuat aplikasi, di perbagus lagi aplikasinya🙏, capek pak belom hari H harus login di atan jam 12malam , itu pun belom bisa login kembali, tanggal 14 tinggal menghitung hari pak. tolong ya pak🙏",2,0,2.32,2.32,2024-02-06 10:22:46,,
f3ea5ef8-7db8-428d-810d-38f1baecf061,Maulidani Awang Baktiar,"Seharusnya KPU lebih prepare dalam menyiapkan aplikasi ini, karena dari tahun"" sebelumnya selalu bermasalah, kalau memang aplikasi belum terupdate seharusnya tidak mengirimkan pesan WA untuk mengunduh aplikasinya, alhasil pasti akan mendapatkan ulasan bintang 1",1,30,2.55,2.55,2024-11-10 17:13:59,,
5b71416f-33d2-48af-b3fa-8fa635ab77fc,sem barang,"Kalo emang yang bisa di akses versi 2.30 kenapa harus 2.32 sih yang ada di playstore, mana file link versi 2.30 ngebug teruss. Uji coba sih uji coba tapi minimal enggak bikin ribet juga",1,0,,,2024-02-08 22:28:20,,
fcbc502c-5cdf-4140-a111-ccccce2aef40,yun ceme,"Aplikasi selalu muncul notifikasi   ""Login Gagal kembali device belum inisialisasi"" Terkadang kita bisa login tapi muncul notifikasi ""Please re-authenticate to continue Mohon diperbaiki. Terima kasih",1,0,2.41,2.41,2024-02-10 19:13:00,,
3d7c3913-f2cd-47b2-a7a8-a25fc20ecf65,Mila Gemie,"Aplikasi belum layak digunakan untuk pemilu tgl 14 februari. Aplikasi sudah diupate ke yg terbaru, tapi data simulasi terdahulu tidak terhapus di aplikasi. Sehingga tidak bisa mengunggah data yg baru untuk simulasi selanjutnya. Masih banyak yang gagal mengunggah data dan data yang berhasil diunggah dinyatakan tidak terbac oleh kpu",1,9,2.41,2.41,2024-02-11 21:56:58,,
a984fe1b-9f0b-46a7-98ed-393696dee488,Muhammad Fadhlan,Tolong donk aplikasi sirekap nya di perbarui soalnya sudah tinggal beberapa hari lagi pemilu akan di mulai tetapi aplikasi sirekap nya bermasalah karena TIDAK DAPAT MENERIMA SERTIFIKAT DIGITAL itu kenapa ya saya sudah coba terus tapi tetap saja tulisan di aplikasinya tulisan nya begitu,3,0,,,2024-02-06 08:35:33,,
3f4c7f46-02e6-454e-bb65-6bb5ce5feaaa,gamel ajalah,"Bagus tidaknya kita lihat bsk saat jadwalnya telah tiba, klo bisa dipakai sangat bermanfaat, tapi kalau tdk bisa dipakai dgn alasan apapun, sudah pasti mubasir.. bintangnya kasih netral dulu, naik turunya nanti kita lihat..",3,0,,,2024-01-28 06:30:05,,
224d1fe4-94c3-4b6b-b200-97b4a4b1a984,Fauziyah Alarif,"Saya sebagai sirekap pakai handphone samsung A20s versi android 11, RAM 4 / 64 GB jaringan menggunakan telkomsel. Aplikasinya mudah didownload, dan langsung bisa log in. semoga saat tanggal 14 februari nanti mudah & lancar pakai aplikasi ini. Tapi memang banyak sih teman² saya yang gak bisa log in. Mungkin dari versi handphone dan kualitas jaringan yang kurang baik jadi susah download & ga bisa log in. 🙏🏼",4,0,2.32,2.32,2024-02-06 11:58:11,,
97572438-1f89-4bd7-8d73-d2d3839303c3,Raffa And mama,"Produk uji coba kok udh di luncurkan,lucunya ini jadi patokan dan menjadi alat wajib bagi kpps, daripada mempermudah malah jadi merepotkan,contoh saat pilnas kemarin udah susah2 simulasi dsb malah pas hari H tidak bisa digunakan,sangat buang2 waktu.",3,0,,,2024-11-10 07:19:23,,
2d62903d-6214-4aff-aceb-d495a4eb5302,Badrut Tamam,"Melihat fungsinya, apk ini memang mempermudsh kinerja KPPS, tapi mengingat kegunaannya utk porsi nasional, dan di waktu yg sama mohon segera lakukan peningkatan² agar semua dapat berjalan lancar seperti SOP yg diberikan.",2,0,2.32,2.32,2024-02-07 05:46:03,,
add61e92-5877-426c-ac2b-6d95ecfba8da,syaifudin 999,"Masalah kamera selalu buram ketika buat memfoto di app sirekap..hp saya versi 14 Oppo Reno 7 apa gak kompatibel dg app tsb sementara utk hp dg versi di bawah nya kamera lumayan jernih..ada yg bisa jawab,sementara utk pemilu hanya tinggal 2,HR lagi?",1,0,,,2024-02-12 12:38:40,,
1d18427c-5d12-4b9b-86e6-08abd26922ac,Nia Walesasi,"Kalau tidak bisa buat applikasi jangan dibuat, tambah menyusahkan saja macam ini tugas kpps udah selesai terkendala dengan pengiriman berkas disirekap dan itu pun selalu ganggguan.",1,0,2.41,2.41,2024-02-15 15:22:43,,
b94288a7-23a5-4548-99cb-e70c52de2c84,Sawatdee khaa,"Menurut saya aplikasi ini belum sempurna, karena masih banyak bug,,dan pasti masih ada kecurangan² yg muncul di kemudian hari,,karena masih ada tabel yg tidak bisa diisi secara manulan ,termasuk ppwp di hal. 2",1,0,2.41,2.41,2024-02-11 15:33:57,,
c9b1db03-5278-4822-a6ba-2fc0aad10f59,Sky Light Chanel Jeh,Kenapa aplikasi tdk bisa utk inisialisasi dan sidik jari padahal sdh update dan tdk bisa masuk login. Aplikasi sirekap dear: developer sudah siapkah sbgai media transfer ini kenapa masih blm bisa masuk login sedangkan pemilu 14 feb ? se-Indonesia lho ..,1,0,2.32,2.32,2024-02-04 08:50:56,,
aefc20e4-1b72-4542-9656-56f98335e5b8,Cuki Ikuc,"Aplikasinya selalu Erorr.. daerah yang memadaii jaringannya masih belum bisa di gunakan. Pertimbangkan penggunaan aplikasi SIREKAP, krn masih ada beberapa daerah yang tdk memiliki jaringan internet yang memadai🙏",1,22,2.30,2.30,2024-02-01 14:52:21,,
481a708e-a7fc-4756-99fb-5b8280e8fff6,Anisa Nur Jamilah,"Seharusnya sebuah aplikasi untuk membantu mempercepat pekerjaan, ini malah memperlambat pekerjaan. Malah ada kejadian gak bisa di akses oleh Hp merk Infinix sama Oppo, trus dalam pengunggahan banyak banget prosesnya harus nunggu ini itu, kadang udh ngeupload malah keluar sendiri. Dan itu kejadian gak sekali dua kali tapi hampir 10x seperti itu. Di mohon untuk ditingkatkan lagi dalam penggunaan aplikasi sirekapnya 🙏. Saya kasih bintang 5 agar memotivasi untuk segera memperbaiki aplikasinya🙏",5,7,2.32,2.32,2024-02-09 06:44:48,,
bda168b0-7544-4bcf-b059-cb8870f0c13d,Debhy Rizma,"Mohon maaf ni, kenapa setiap saya login ga bisa terus yaa.. Selalu ada kata kata gagal mendapatkan sertifikat digital. Padahal saya sudah berulang kali copot pasang app. Apa ada yang salah? Hp saya sudah android ver 13 ram rom 8/256 . Tapi masih sama ni, mohon kejelasannya ya",1,0,2.32,2.32,2024-02-06 13:46:56,,
8c2ac369-7cd1-48ed-bd6c-3654835539a4,Tuti Hariyanti Situmorang,setiap mau masuk ke aplikasinya selalu gagal mendapatkan sertifikat digital.. tapi kalo di hp samsung di buka selalu bisa.. tapi di hp saya merk oppo tidak bisa d buka sirekapnya.. mohon bantuannya min,2,0,2.32,2.32,2024-02-09 01:03:49,,
d09f0982-8f20-40c0-b154-71357e595432,Trieznha,"Kenapa gak bisa login lagi Kmren bisa login Dari semalam gak bisa login,selalu jawaban nya gagal mendapatkan kan sertifikat digital Tolong buat pengembang,pemilu tinggal menghitung hari ,saya butuh solusi",1,0,2.32,2.32,2024-02-06 08:37:51,,
a1b0f5a5-3026-44b7-a0a8-1cbab8dd6ddd,Virdha Audina,Tolong aplikasinya diperbaiki. Untuk login saja gagal terus dan lamaaaaaaaa. Digitalisasi untuk mempermudah dan mempercepat jangan malah menghambat,2,5,2.30,2.30,2024-02-01 06:47:22,,
d8065c3b-df4d-45e5-af9f-c84a97b4a822,Philipplus,"acara 5 tahun sekali masa persiapan aplikasi belum mumpuni, tinggal 10 hari lagi ini. usahakan servernya yang bagus agar saat di buka bersamaan oleh anggota seluruh indonesia tdk down servernya. pakai develop yang bagus sekalian jangan sekelas pinggiran ini event 5 tahunan nasional.",1,0,2.32,2.32,2024-02-03 12:25:47,,
23f9aa2b-f437-445c-89c8-88701aa00346,abelita adinda putri,aplikasi yang membuat operator sirekap pusing sendiri! kamera tidak ada flash dan resolusi masih rendah. lemottnyaa bukan mainn kaloo digunakan bersamaaan.,1,0,2.41,2.41,2024-02-17 18:09:07,,
d6052ca1-66b4-4c9c-a5aa-2d884e7c6a3b,Manjer Kamuryan,"Terlalu banya bug, susah login, teks tidak terbaca, unggah gambar susah. Sekelas aplikasi nasional tapi belum siap digunakan, malah menambah beban KPPS",1,0,2.41,2.41,2024-02-16 11:42:07,,
b26d66b7-6c09-477e-9932-204fefebd575,Rizki Nur Y,"-0, udah banyak"" foto di sirekap, ujung"" di suruh scan pakek camescanner, mempersulit dan tidak mempermudah, it ok server down, tapi kalau setidaknya ga mampu ga usah di pakek wkwkwk, btw terimakasih untuk pengguna sirekap yang sudah sabar dan sukseskan pemilu 2024",1,0,2.41,2.41,2024-02-15 21:04:48,,
bde6099b-3b46-4052-8d13-c25fe3f1f188,Awam Info,"Iming2 digitalisasi tapi minim optimasi, untuk sekedar login saja belum optimal bagaimana nanti pas hari H. Indikasi adanya kecurangan dan kebobolan datanya tidak mustahil, belum lagi masalah server seharusnya perkara fundamental seperti ini di persiapkan jauh2 hari sebelum masa pemilu. Biar tidak kalang kabut kpps hnya karna tidak bisa login. Pas sudah begini malah sinyal yg jadi kambing hitam wkkk",1,0,2.32,2.32,2024-02-05 19:44:18,,
